ARS/USD,AUD/USD,ATS/USD,BEF/USD,BRL/USD,GBP/USD,BGN/USD,CAD/USD,CLP/USD,CNY/USD,COP/USD,HRK/USD,CYP/USD,CZK/USD,DKK/USD,NLG/USD,EEK/USD,EUR/USD,FIM/USD,FRF/USD,DEM/USD,GRD/USD,HKD/USD,HUF/USD,ISK/USD,INR/USD,IDR/USD,IEP/USD,ILS/USD,ITL/USD,JPY/USD,LUF/USD,MYR/USD,MTL/USD,MXN/USD,NZD/USD,NOK/USD,PKR/USD,PEN/USD,PHP/USD,XPT/USD,PLN/USD,PTE/USD,RON/USD,RUB/USD,SAR/USD,SGD/USD,SKK/USD,SIT/USD,ZAR/USD,KRW/USD,ESP/USD,XDR/USD,SEK/USD,CHF/USD,TWD/USD,THB/USD,TRY/USD
82.862,1.3137,11.232,32.929,5.1888,0.74092,1.594,1.2806,710.88,6.5303,3495.6,6.1489,0.47775,21.436,6.0621,1.7989,12.772,0.81629,4.8535,5.3545,1.5965,278.15,7.7518,297.09,127.38,73.387,14073,0.64288,3.2081,1580.6,103.61,32.929,4.0468,0.35043,19.935,1.3979,8.612,158.9,3.6185,48.006,0.00096246,3.6926,163.65,3.9737,73.852,3.7532,1.3275,24.592,195.62,14.694,1092.7,135.82,0.69304,8.2037,0.8847,28.102,30.013,7.381
82.623,1.3026,11.198,32.828,5.1885,0.73499,1.5906,1.2769,708.83,6.5248,3485.5,6.1369,0.47628,21.35,6.0501,1.7933,12.733,0.81378,4.8385,5.338,1.5916,277.29,7.7529,296.74,126.95,73.133,14032,0.6409,3.2066,1575.7,103.23,32.828,4.032,0.34936,19.917,1.3885,8.5583,158.44,3.6193,48.004,0.00093633,3.7056,163.15,3.959,74.629,3.7523,1.3236,24.516,195.01,14.637,1088.6,135.4,0.69163,8.1958,0.88287,28.113,29.903,7.3724
82.384,1.2946,11.225,32.907,5.1946,0.73252,1.5929,1.2732,706.77,6.5326,3475.4,6.1505,0.47743,21.372,6.0601,1.7976,12.763,0.81573,4.8501,5.3509,1.5954,277.96,7.7539,296.36,127.13,73.004,13991,0.64244,3.2127,1579.5,103.09,32.907,4.0184,0.3502,19.881,1.3851,8.5392,157.98,3.6212,48.153,0.00093633,3.7136,163.54,3.9649,74.196,3.7513,1.3214,24.575,195.48,14.67,1088.2,135.73,0.692,8.1878,0.88166,28.1,29.912,7.4326
84.62,1.3021,11.218,32.886,5.2173,0.73637,1.5965,1.2751,701.95,6.4627,3428.1,6.1682,0.47713,21.338,6.0714,1.7965,12.756,0.81523,4.8471,5.3476,1.5944,277.79,7.7514,294.94,127.42,73.072,13860,0.64205,3.2186,1578.5,103.08,32.886,4.0213,0.34998,19.855,1.392,8.5348,159.65,3.6245,48.207,0.00089445,3.712,163.44,3.9763,73.962,3.7514,1.3197,24.56,195.36,14.668,1085.2,135.64,0.69134,8.2318,0.88072,28.086,29.98,7.4048
84.763,1.2918,11.201,32.836,5.2968,0.73476,1.5879,1.2707,697.67,6.4568,3439.2,6.137,0.4764,21.294,6.0395,1.7938,12.736,0.81398,4.8397,5.3393,1.592,277.36,7.7529,292.5,126.74,73.155,13964,0.64106,3.1889,1576.1,102.72,32.836,4.0021,0.34944,19.945,1.3824,8.494,160.2,3.6295,47.918,0.00092507,3.6919,163.19,3.9556,74.267,3.7517,1.3181,24.522,195.06,15.001,1087,135.43,0.69061,8.1928,0.87895,27.971,29.858,7.3964
84.84,1.284,11.179,32.773,5.3075,0.73553,1.5863,1.2685,696.89,6.462,3428.7,6.1312,0.47548,21.205,6.0337,1.7903,12.711,0.81241,4.8304,5.3291,1.5889,276.83,7.7537,290.25,126.77,73.154,13940,0.63983,3.1866,1573,103.21,32.773,4.0133,0.34877,19.697,1.3731,8.423,159.99,3.6264,48.093,0.00091996,3.6628,162.87,3.9515,73.793,3.7518,1.3187,24.475,194.69,15.064,1087,135.17,0.69056,8.1786,0.87974,28.008,29.945,7.3112
84.92,1.2902,11.216,32.882,5.3752,0.73702,1.593,1.2707,710.33,6.4732,3472.1,6.1625,0.47707,21.297,6.0592,1.7963,12.754,0.81513,4.8465,5.3469,1.5942,277.75,7.7529,291.42,126.49,73.408,13964,0.64196,3.1787,1578.3,103.82,32.882,4.0375,0.34993,19.933,1.3795,8.4376,159.6,3.6223,48.091,0.00090662,3.6651,163.42,3.9676,74.572,3.7517,1.3253,24.556,195.34,15.412,1094.5,135.63,0.69188,8.1981,0.8844,28.026,30.022,7.3536
85.14,1.288,11.246,32.97,5.388,0.73648,1.5987,1.2705,707.98,6.4722,3477.2,6.187,0.47835,21.386,6.079,1.8011,12.788,0.8173,4.8595,5.3612,1.5985,278.5,7.7564,293.96,127.11,73.312,13962,0.64368,3.1863,1582.5,103.88,32.97,4.0346,0.35087,20.002,1.3808,8.4195,159.97,3.6114,48.184,0.00089928,3.6876,163.85,3.9814,74.255,3.7522,1.3251,24.622,195.86,15.309,1093.4,135.99,0.69246,8.218,0.88524,28.003,30.12,7.3652
85.464,1.2987,11.317,33.177,5.4931,0.74056,1.6083,1.2788,721.43,6.4815,3514.8,6.2332,0.48135,21.577,6.1158,1.8124,12.868,0.82243,4.89,5.3948,1.6085,280.24,7.755,296.61,129.19,73.494,14053,0.64772,3.1804,1592.5,104.22,33.177,4.0528,0.35307,20.104,1.3939,8.5367,160.17,3.6155,48.095,0.00098425,3.7246,164.88,4.0051,74.784,3.7512,1.3304,24.777,197.09,15.534,1097.7,136.84,0.69448,8.2931,0.8901,28.019,30.146,7.474
85.256,1.2928,11.305,33.142,5.41,0.73392,1.6073,1.2746,725.82,6.4635,3483.8,6.2296,0.48085,21.523,6.1129,1.8105,12.855,0.82158,4.8849,5.3892,1.6069,279.95,7.753,295.57,128.36,73.253,14162,0.64705,3.1591,1590.8,104.05,33.142,4.055,0.3527,19.919,1.3912,8.503,159.94,3.6087,48.021,0.00095329,3.7184,164.71,4.0032,73.762,3.7521,1.3266,24.751,196.88,15.346,1097.8,136.7,0.69344,8.282,0.88878,28.007,30.111,7.48
85.53,1.2919,11.313,33.166,5.3091,0.7329,1.6051,1.271,741.32,6.4682,3470.8,6.2212,0.4812,21.48,6.1053,1.8118,12.864,0.82217,4.8884,5.3931,1.608,280.16,7.7547,295.65,128.03,73.13,14122,0.64751,3.136,1592,103.84,33.166,4.0382,0.35296,19.807,1.3917,8.4847,159.96,3.6139,47.987,0.00092336,3.7139,164.83,3.9988,73.724,3.7515,1.3262,24.769,197.03,15.256,1097.6,136.8,0.69347,8.3399,0.88757,28.008,29.994,7.4111
85.748,1.2865,11.332,33.222,5.2311,0.73161,1.609,1.2654,727.82,6.4726,3456.8,6.227,0.48201,21.547,6.1203,1.8149,12.886,0.82356,4.8967,5.4022,1.6107,280.63,7.7537,295.82,128.84,73.102,14060,0.64861,3.1341,1594.6,103.89,33.222,4.0257,0.35355,19.769,1.3867,8.4755,160.2,3.6113,47.908,0.00090253,3.7333,165.11,4.0097,73.187,3.7516,1.3256,24.811,197.36,15.116,1096.5,137.03,0.69383,8.325,0.8885,28.008,29.943,7.3698
85.811,1.2963,11.377,33.353,5.2765,0.73549,1.615,1.2727,734.02,6.4801,3475.4,6.2372,0.48391,21.604,6.1429,1.822,12.937,0.8268,4.916,5.4235,1.6171,281.73,7.7556,297.26,129.14,73.144,13986,0.65116,3.2654,1600.9,103.81,33.353,4.0411,0.35495,19.793,1.3987,8.5474,160.25,3.6125,48.079,0.00092166,3.7468,165.76,4.024,73.567,3.751,1.3297,24.908,198.14,15.213,1102.9,137.57,0.69506,8.3841,0.88981,27.99,30.066,7.4601
86.073,1.3017,11.397,33.412,5.2823,0.73679,1.6194,1.2762,733.6,6.4914,3481,6.2543,0.48477,21.681,6.1598,1.8253,12.96,0.82827,4.9247,5.4331,1.62,282.23,7.7533,298.4,129.83,73.219,14024,0.65232,3.2307,1603.8,103.67,33.412,4.0475,0.35558,19.765,1.4063,8.5939,160.28,3.6143,48.015,0.00092937,3.7582,166.05,4.0359,74.069,3.7513,1.331,24.952,198.49,15.209,1104.9,137.81,0.69562,8.3961,0.89095,27.993,30.107,7.4894
86.251,1.2984,11.347,33.266,5.324,0.73417,1.6134,1.2735,737.24,6.4809,3493.1,6.2409,0.48264,21.58,6.1368,1.8173,12.903,0.82465,4.9031,5.4093,1.6129,281,7.7511,295.75,129.51,73.19,13994,0.64946,3.2464,1596.7,103.87,33.266,4.0532,0.35402,19.662,1.4055,8.5355,160.21,3.6138,48.052,0.00091659,3.7411,165.33,4.0209,73.655,3.7511,1.329,24.843,197.62,14.968,1102.6,137.21,0.69441,8.3453,0.88838,28.007,30.048,7.4605
86.45,1.2921,11.368,33.327,5.3065,0.73258,1.6095,1.2656,722.73,6.467,3472.3,6.2243,0.48353,21.499,6.1212,1.8206,12.927,0.82616,4.9121,5.4193,1.6158,281.52,7.7502,294.1,129.37,72.945,14062,0.65066,3.2402,1599.7,103.65,33.327,4.0282,0.35467,19.597,1.3974,8.5054,160.34,3.615,47.831,0.00090416,3.7297,165.63,4.0109,73.496,3.7521,1.3257,24.889,197.98,14.909,1100.5,137.46,0.69442,8.3593,0.8902,27.981,29.885,7.4185
86.352,1.2887,11.322,33.19,5.3504,0.72883,1.6094,1.2627,717.53,6.4621,3476.1,6.225,0.48154,21.472,6.1218,1.8131,12.873,0.82277,4.8919,5.397,1.6092,280.36,7.7514,294.08,129.03,72.988,14030,0.64798,3.273,1593.1,103.5,33.19,4.0318,0.35321,19.711,1.3894,8.4292,160.12,3.6212,48.061,0.00088574,3.7263,164.95,4.0107,73.842,3.7513,1.323,24.787,197.17,14.897,1100.9,136.9,0.69306,8.2909,0.88598,27.961,29.944,7.3756
86.496,1.296,11.307,33.148,5.4528,0.73152,1.6089,1.2716,727.59,6.4811,3524.2,6.2235,0.48093,21.513,6.1206,1.8108,12.857,0.82171,4.8857,5.3901,1.6071,280,7.7537,294.18,129.15,72.997,13974,0.64715,3.2816,1591.1,103.8,33.148,4.0436,0.35276,19.944,1.3931,8.4887,160.29,3.6311,48.077,0.00091491,3.7334,164.74,4.0094,75.109,3.751,1.328,24.755,196.92,15.09,1105.7,136.72,0.69337,8.2894,0.88564,27.978,30.014,7.4103
86.771,1.2969,11.335,33.231,5.467,0.73152,1.6115,1.2738,731.38,6.4791,3591.8,6.2347,0.48213,21.49,6.1309,1.8154,12.889,0.82377,4.8979,5.4036,1.6112,280.7,7.7529,294.43,129.37,72.955,13998,0.64877,3.2725,1595,103.81,33.231,4.0498,0.35365,20.11,1.3897,8.5433,160.46,3.6425,48.143,0.00090171,3.7416,165.15,4.0164,75.507,3.7509,1.3278,24.817,197.41,15.222,1102.9,137.06,0.69391,8.293,0.88804,27.996,30.024,7.4015
86.989,1.2914,11.316,33.173,5.3685,0.72849,1.6086,1.2702,731.97,6.4641,3588.4,6.2202,0.4813,21.45,6.1182,1.8122,12.867,0.82235,4.8895,5.3943,1.6084,280.22,7.7546,294.94,129.13,72.916,14113,0.64765,3.2645,1592.3,103.69,33.173,4.0433,0.35303,20.009,1.3814,8.5363,160.52,3.6448,48.014,0.00090498,3.7393,164.87,4.0093,75.16,3.7513,1.3249,24.774,197.07,15.093,1102.6,136.83,0.69305,8.2965,0.88726,28.009,29.942,7.3464
87.107,1.3018,11.37,33.334,5.3926,0.73004,1.6169,1.2775,739.76,6.4815,3633.3,6.249,0.48363,21.515,6.1487,1.821,12.929,0.82633,4.9131,5.4203,1.6162,281.57,7.7518,298.36,129.79,73.042,14038,0.65078,3.2701,1600,104.03,33.334,4.0514,0.35474,20.217,1.3928,8.6376,160.15,3.651,48.172,0.00093633,3.7631,165.66,4.0304,75.681,3.7507,1.3287,24.894,198.02,15.227,1107,137.49,0.69464,8.3551,0.889,27.991,30.044,7.3887
87.163,1.304,11.347,33.264,5.4257,0.72896,1.6097,1.281,737.34,6.4534,3575.2,6.2266,0.48261,21.493,6.1209,1.8172,12.902,0.82459,4.9028,5.409,1.6128,280.98,7.7542,296.58,128.4,72.95,14077,0.64942,3.2778,1596.6,104.32,33.264,4.0259,0.354,20.266,1.395,8.6089,159.89,3.6454,47.841,0.00091743,3.7425,165.32,4.0133,75.979,3.7511,1.329,24.842,197.6,15.117,1112.9,137.2,0.6939,8.3344,0.88835,28.012,29.889,7.3536
87.239,1.305,11.336,33.233,5.4732,0.72887,1.6105,1.278,732.27,6.4286,3546.2,6.2301,0.48216,21.426,6.124,1.8155,12.89,0.82383,4.8982,5.4039,1.6113,280.72,7.7548,295.12,128.54,72.862,14044,0.64882,3.2785,1595.1,104.67,33.233,4.0399,0.35367,20.295,1.3894,8.5485,159.56,3.6389,48.035,0.0009009,3.7306,165.16,4.0143,75.621,3.7511,1.3279,24.819,197.42,15.103,1116.2,137.07,0.69358,8.342,0.88972,28.002,29.881,7.3029
87.632,1.311,11.394,33.403,5.4593,0.73117,1.6209,1.2824,736.62,6.467,3560.1,6.2773,0.48464,21.527,6.1636,1.8248,12.956,0.82805,4.9234,5.4316,1.6195,282.16,7.7533,295.32,129.53,73.155,14092,0.65214,3.2933,1603.3,104.94,33.403,4.0484,0.35548,20.372,1.3956,8.5894,160.11,3.639,48.136,0.00089445,3.736,166.01,4.0389,75.927,3.7508,1.3324,24.946,198.43,15.043,1118,137.78,0.69551,8.4202,0.89597,28.006,30.024,7.1803
87.72,1.3178,11.441,33.542,5.3699,0.73275,1.6256,1.2818,731.57,6.4574,3524.4,6.3009,0.48664,21.527,6.1815,1.8323,13.01,0.83147,4.9437,5.4541,1.6262,283.32,7.7497,295.64,129.74,72.954,14086,0.65484,3.3019,1610,105.07,33.542,4.0487,0.35695,20.183,1.3977,8.62,159.84,3.6373,47.964,0.00090744,3.7363,166.7,4.0513,75.757,3.7512,1.3331,25.049,199.25,14.988,1116.6,138.35,0.69651,8.4218,0.8985,27.962,30.021,7.185
87.924,1.3126,11.446,33.554,5.3597,0.7328,1.6263,1.2783,733.52,6.4593,3524.1,6.294,0.48683,21.557,6.1845,1.833,13.015,0.83179,4.9456,5.4562,1.6268,283.43,7.752,295.61,129.8,72.838,14047,0.65509,3.3007,1610.6,105.04,33.554,4.0479,0.35709,20.198,1.3893,8.5965,160.12,3.6377,47.996,0.00090662,3.7349,166.76,4.0523,76.044,3.7509,1.3332,25.059,199.33,14.953,1115.4,138.4,0.69661,8.4154,0.89926,27.953,30.027,7.1573
87.866,1.3154,11.493,33.694,5.4172,0.73169,1.6336,1.2828,738.89,6.469,3562.6,6.3242,0.48886,21.629,6.2116,1.8407,13.069,0.83526,4.9663,5.479,1.6336,284.62,7.7511,297.01,130.39,72.969,14097,0.65782,3.3034,1617.3,105.41,33.694,4.0666,0.35858,20.398,1.3959,8.6442,159.44,3.6443,48.168,0.00092251,3.7538,167.46,4.0723,75.592,3.7509,1.3374,25.163,200.16,15.042,1120.3,138.98,0.69777,8.4617,0.90344,27.99,30.12,7.1346
87.997,1.3063,11.439,33.534,5.373,0.72866,1.6286,1.2777,736.59,6.4661,3532.4,6.2963,0.48654,21.489,6.1921,1.8319,13.007,0.83129,4.9427,5.4529,1.6259,283.26,7.753,296.93,128.99,72.845,14041,0.6547,3.2855,1609.6,105.42,33.534,4.0617,0.35687,20.156,1.3905,8.5465,159.51,3.6381,47.998,0.00089206,3.7491,166.66,4.0592,74.719,3.7513,1.3348,25.044,199.21,14.883,1118.8,138.32,0.69643,8.3894,0.90023,27.971,30.035,7.0591
88.105,1.2995,11.423,33.487,5.3584,0.72833,1.6235,1.2753,732.57,6.4507,3552.6,6.2742,0.48584,21.366,6.1731,1.8293,12.988,0.83011,4.9356,5.4452,1.6236,282.86,7.7526,297.45,128.42,72.916,14014,0.65377,3.2779,1607.3,105.31,33.487,4.0582,0.35637,20.141,1.3857,8.5134,159.15,3.6416,48.016,0.00086133,3.7209,166.42,4.0466,74.232,3.7509,1.3334,25.008,198.93,14.884,1117.7,138.12,0.69585,8.3957,0.89911,28.01,29.965,7.0889
88.346,1.2946,11.368,33.328,5.4008,0.72494,1.6139,1.2719,735.21,6.4367,3583.3,6.244,0.48354,21.238,6.1366,1.8207,12.927,0.82618,4.9122,5.4194,1.6159,281.52,7.7508,296.13,127.16,72.888,13977,0.65067,3.2512,1599.7,104.6,33.328,4.043,0.35468,20.103,1.3826,8.468,159.64,3.6413,47.976,0.00084459,3.6935,165.63,4.0229,73.948,3.7508,1.3272,24.889,197.99,14.767,1111.8,137.46,0.69397,8.3349,0.89313,27.991,29.903,7.0779
88.427,1.2931,11.344,33.256,5.3813,0.72228,1.6121,1.2689,726.51,6.4542,3560.7,6.2353,0.48249,21.295,6.1304,1.8167,12.899,0.82439,4.9016,5.4076,1.6124,280.91,7.7514,294.71,127.93,72.842,13944,0.64926,3.251,1596.2,104.69,33.256,4.0424,0.35391,20.052,1.3854,8.4425,159.34,3.6379,48.03,0.0008071,3.6944,165.28,4.0185,73.773,3.7508,1.3259,24.836,197.56,14.717,1106.3,137.17,0.69353,8.3098,0.89002,28.011,29.893,7.0495
88.478,1.2891,11.341,33.248,5.3777,0.72367,1.6128,1.2686,724.44,6.4593,3524.7,6.2414,0.48238,21.252,6.1335,1.8163,12.896,0.82419,4.9004,5.4064,1.612,280.84,7.7543,294.54,128.48,72.699,13941,0.64911,3.2598,1595.9,104.76,33.248,4.0492,0.35383,19.947,1.3825,8.4686,159.2,3.6391,48.111,0.00080906,3.7087,165.24,4.0196,73.756,3.751,1.3248,24.83,197.51,14.634,1103.1,137.13,0.69368,8.3187,0.89031,28.011,29.91,7.0283
88.656,1.2907,11.361,33.305,5.3792,0.72263,1.6124,1.2711,723.02,6.4588,3511.2,6.2417,0.4832,21.231,6.1305,1.8194,12.918,0.8256,4.9088,5.4156,1.6147,281.32,7.7506,295.86,128.45,72.593,13968,0.65022,3.2463,1598.6,104.96,33.305,4.0353,0.35443,19.986,1.3871,8.474,159.23,3.6442,47.966,0.000819,3.7098,165.52,4.0187,73.901,3.7507,1.3256,24.872,197.85,14.582,1104.3,137.37,0.69409,8.3187,0.89213,28.035,29.857,7.0304
88.352,1.2885,11.361,33.305,5.37,0.71925,1.6145,1.2684,717.61,6.4582,3508.3,6.2508,0.48321,21.259,6.1391,1.8194,12.918,0.82562,4.9089,5.4157,1.6148,281.33,7.7531,295.95,128.45,72.855,13938,0.65023,3.2446,1598.6,105.79,33.305,4.0397,0.35444,20.185,1.3864,8.4335,158.97,3.6511,48.38,0.00079051,3.71,165.52,4.0252,73.744,3.7504,1.3268,24.873,197.85,14.643,1106.8,137.37,0.69424,8.2902,0.89192,28.025,29.992,6.9923
88.863,1.2917,11.429,33.505,5.3956,0.72178,1.6246,1.2712,715.75,6.4594,3533.2,6.2883,0.48612,21.499,6.1772,1.8304,12.996,0.83058,4.9384,5.4482,1.6245,283.02,7.7512,298.22,129.41,72.848,13969,0.65413,3.2626,1608.2,105.93,33.505,4.0454,0.35657,20.239,1.3932,8.5087,158.96,3.6529,48.536,0.0008071,3.7388,166.52,4.0493,73.907,3.751,1.3292,25.022,199.04,14.696,1107.3,138.2,0.69588,8.3357,0.89825,28,30.042,6.9769
88.998,1.2885,11.39,33.391,5.4349,0.71624,1.6222,1.2696,711.95,6.4842,3534.7,6.2841,0.48446,21.452,6.1678,1.8241,12.951,0.82775,4.9216,5.4297,1.6189,282.05,7.7509,297.54,129.22,72.631,13952,0.6519,3.2682,1602.7,105.71,33.391,4.0512,0.35535,20.362,1.3877,8.4753,158.58,3.6504,48.618,0.00078989,3.7231,165.95,4.0435,73.814,3.7507,1.3276,24.937,198.36,14.622,1107.9,137.73,0.69484,8.3198,0.89661,27.928,30.088,6.9797
89.263,1.2717,11.35,33.273,5.3952,0.71346,1.6117,1.2614,708.7,6.4555,3553.2,6.2448,0.48275,21.301,6.1284,1.8177,12.906,0.82482,4.9042,5.4105,1.6132,281.06,7.7529,295.43,128.23,72.494,14016,0.6496,3.2715,1597.1,105.56,33.273,4.0419,0.3541,20.441,1.3705,8.4544,158.85,3.6531,48.493,0.0007728,3.6943,165.36,4.018,74.026,3.7508,1.3243,24.849,197.66,14.671,1105.5,137.24,0.6934,8.2823,0.89575,27.919,29.984,6.9691
89.48,1.2641,11.322,33.19,5.4768,0.71115,1.6094,1.2613,708.49,6.4649,3593.9,6.2303,0.48154,21.357,6.1193,1.8131,12.873,0.82277,4.8919,5.397,1.6092,280.36,7.7523,295.49,128.04,72.489,14172,0.64798,3.2654,1593.1,105.11,33.19,4.036,0.35321,20.714,1.3643,8.4822,158.84,3.6538,48.642,0.00078864,3.7014,164.95,4.0122,74.325,3.7505,1.3221,24.787,197.17,14.73,1111.3,136.9,0.69253,8.2654,0.896,27.899,29.992,7.0346
89.537,1.2648,11.326,33.203,5.4441,0.70947,1.609,1.2603,706.56,6.4664,3591.5,6.2336,0.48173,21.313,6.1181,1.8138,12.878,0.82308,4.8938,5.3991,1.6098,280.46,7.7557,295.47,127.68,72.473,14161,0.64823,3.2624,1593.7,105.29,33.203,4.0395,0.35335,20.596,1.3637,8.4869,158.76,3.653,48.557,0.00079936,3.7076,165.01,4.0115,74.005,3.7509,1.3204,24.796,197.24,14.602,1112.4,136.95,0.69259,8.2914,0.90241,27.864,29.99,7.0803
89.752,1.2611,11.334,33.227,5.4226,0.70861,1.6076,1.2548,704.74,6.4547,3586.8,6.2308,0.48208,21.353,6.1124,1.8152,12.888,0.82368,4.8974,5.403,1.611,280.67,7.7553,295.69,127.07,72.406,14099,0.6487,3.2617,1594.9,105.98,33.227,4.0358,0.35361,20.44,1.3522,8.4271,158.81,3.6487,48.555,0.00080515,3.7134,165.13,4.007,73.725,3.7501,1.3206,24.814,197.39,14.55,1109.5,137.05,0.6929,8.3044,0.90783,27.854,29.991,7.1867
89.757,1.2598,11.27,33.039,5.4884,0.70947,1.6062,1.253,714.81,6.4554,3589.8,6.233,0.47934,21.443,6.1072,1.8049,12.815,0.81901,4.8696,5.3723,1.6018,279.08,7.7537,295.8,125.9,72.722,14079,0.64502,3.2921,1585.8,106.19,33.039,4.0556,0.3516,20.804,1.3482,8.4207,158.26,3.6477,48.858,0.00080128,3.7057,164.2,4.0035,74.186,3.7504,1.3219,24.673,196.27,14.888,1114.8,136.27,0.6918,8.2597,0.90476,27.832,30.27,7.2807
89.756,1.2924,11.373,33.341,5.5612,0.71699,1.6183,1.2685,724.71,6.4719,3613.8,6.2742,0.48372,21.674,6.1527,1.8213,12.932,0.82649,4.9141,5.4214,1.6165,281.63,7.7584,299.05,126.51,73.922,14253,0.65092,3.3156,1600.3,106.51,33.341,4.0622,0.35481,20.915,1.3769,8.6234,156.98,3.6504,48.892,0.00083057,3.7387,165.7,4.0336,74.75,3.7507,1.3311,24.899,198.06,15.096,1127.6,137.52,0.69482,8.4062,0.90802,27.855,30.448,7.4312
90.108,1.2875,11.422,33.485,5.5874,0.71795,1.6212,1.2661,722.23,6.4663,3609.9,6.2812,0.48582,21.624,6.1639,1.8292,12.988,0.83007,4.9354,5.4449,1.6235,282.85,7.758,300.78,127.57,73.44,14226,0.65373,3.3014,1607.2,106.75,33.485,4.0519,0.35635,20.647,1.3763,8.5721,158.5,3.6529,48.518,0.00082781,3.752,166.41,4.0409,74.084,3.7503,1.3288,25.007,198.92,14.982,1120.4,138.11,0.69593,8.4407,0.91461,27.833,30.203,7.2723
90.25,1.2795,11.405,33.434,5.6848,0.71694,1.6219,1.2626,732.58,6.4716,3653.8,6.2881,0.48508,21.679,6.1667,1.8264,12.968,0.8288,4.9278,5.4366,1.621,282.41,7.7555,301.61,126.14,73.322,14348,0.65274,3.2923,1604.8,106.82,33.434,4.0473,0.35581,20.648,1.3731,8.4909,157.88,3.664,48.379,0.00084175,3.7585,166.16,4.0438,73.793,3.751,1.3303,24.969,198.61,14.994,1125.3,137.9,0.6956,8.4005,0.91539,27.847,30.187,7.3621
90.349,1.2829,11.405,33.434,5.7283,0.71621,1.6216,1.2631,730.44,6.4675,3682.6,6.2852,0.48508,21.672,6.1656,1.8264,12.968,0.82881,4.9279,5.4366,1.621,282.42,7.7586,301.6,126.44,72.885,14192,0.65274,3.2867,1604.8,106.95,33.434,4.0467,0.35581,20.888,1.3779,8.4886,157.87,3.6739,48.438,0.00084459,3.7589,166.16,4.0441,73.865,3.7514,1.3317,24.969,198.62,15.026,1123.8,137.9,0.69556,8.4095,0.91828,27.773,30.318,7.4387
90.685,1.2876,11.456,33.584,5.6164,0.71703,1.6246,1.2637,728.64,6.4706,3662.8,6.3023,0.48726,21.77,6.177,1.8347,13.026,0.83253,4.95,5.4611,1.6283,283.69,7.7575,302.8,127.34,72.752,14199,0.65567,3.3086,1612,107.64,33.584,4.056,0.35741,20.933,1.3834,8.527,157.69,3.6778,48.51,0.00086058,3.782,166.91,4.0548,73.857,3.751,1.3334,25.081,199.51,15.161,1127.3,138.52,0.69702,8.4585,0.9266,27.853,30.329,7.4643
90.324,1.3024,11.546,33.847,5.6858,0.72306,1.6343,1.2668,736.46,6.4964,3638,6.3294,0.49107,21.979,6.2139,1.849,13.128,0.83905,4.9888,5.5038,1.641,285.91,7.7622,306.08,127.77,73.183,14234,0.66081,3.3096,1624.6,108.27,33.847,4.064,0.3602,21.28,1.3979,8.5479,156.99,3.6922,48.506,0.00089047,3.8228,168.21,4.0789,74.43,3.7513,1.3419,25.277,201.07,15.353,1129.1,139.61,0.69989,8.5364,0.9299,27.946,30.435,7.536
90.53,1.3043,11.601,34.008,5.7441,0.72302,1.6469,1.266,734.79,6.5258,3612.1,6.3809,0.49341,22.244,6.2616,1.8578,13.191,0.84305,5.0125,5.53,1.6489,287.27,7.7669,309.19,128.58,73.349,14386,0.66395,3.3355,1632.4,108.86,34.008,4.1041,0.36192,21.454,1.4014,8.531,156.96,3.7007,48.672,0.00087873,3.8735,169.02,4.1135,74.515,3.7511,1.3491,25.398,202.03,15.492,1139.5,140.27,0.7016,8.5714,0.93487,28.234,30.764,7.7195
90.49,1.2975,11.569,33.916,5.8145,0.7197,1.6485,1.2635,732.21,6.5062,3590.8,6.3987,0.49208,22.158,6.2683,1.8528,13.155,0.84076,4.999,5.5151,1.6444,286.49,7.7611,309.2,127.91,72.908,14358,0.66216,3.338,1627.9,108.64,33.916,4.128,0.36094,21.239,1.3961,8.4742,156.54,3.7031,48.655,0.00085763,3.8641,168.56,4.1192,73.932,3.7515,1.3449,25.329,201.48,15.347,1136.2,139.89,0.70038,8.5141,0.92945,28.279,30.847,7.6344
90.699,1.2946,11.555,33.874,5.7052,0.71895,1.6432,1.2637,725.96,6.5072,3551.3,6.374,0.49147,22.034,6.248,1.8505,13.139,0.83972,4.9928,5.5082,1.6424,286.14,7.7623,308.75,127.79,72.794,14360,0.66134,3.3214,1625.9,108.47,33.874,4.1229,0.36049,20.985,1.3924,8.4472,156.43,3.6939,48.545,0.00084962,3.8439,168.35,4.1055,73.685,3.751,1.3448,25.298,201.23,15.127,1139.5,139.72,0.69997,8.4983,0.93022,28.309,30.744,7.531
90.78,1.2863,11.498,33.706,5.5654,0.71569,1.6322,1.2561,714.13,6.4915,3535.2,6.331,0.48903,21.827,6.2063,1.8413,13.074,0.83556,4.968,5.4809,1.6342,284.72,7.7585,305.35,127.94,72.691,14438,0.65806,3.2996,1617.9,108.47,33.706,4.103,0.35871,20.694,1.3854,8.4302,156.28,3.6922,48.38,0.00082782,3.819,167.52,4.076,73.456,3.7507,1.3407,25.172,200.23,14.877,1131.6,139.03,0.69839,8.4643,0.92503,28.157,30.52,7.4902
